Purchase Order ID,Status Description,Employee ID,Employee Name,Vendor ID,Vendor Name,Ship Method ID,Ship Method,Order Date,Ship Date,Sub Total,Tax Amt,Freight,Total Due
G-38681174,Complete,252,Arvind Rao,1646,Electronic Bike Repair & Supplies,5,CARGO TRANSPORT 5,2025-10-31 0:00,2025-11-06 0:00,54342.3002,4347.384,3766.2305,62455.9147
G-64205626,Rejected,257,Eric Kurjan,1556,West Junction Cycles,2,ZY - EXPRESS,2021-06-20 0:00,2021-06-24 0:00,26169.5569,2093.5646,4113.4587,32376.5802
G-67924406,Rejected,261,Reinout Hillmann,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2020-10-15 0:00,2020-10-20 0:00,29734.6758,2378.7741,4294.1339,36407.5838
K-18785726,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2022-06-01 0:00,2022-06-07 0:00,12795.2068,1023.6165,3490.4113,17309.2346
G-42361794,Complete,256,Frank Pellow,1638,Inline Accessories,4,OVERNIGHT J-FAST,2020-09-17 0:00,2020-09-20 0:00,34644.225,2771.538,2120.4241,39536.1871
B-44517224,Complete,252,Arvind Rao,1632,Sport Fan Co.,1,XRQ - TRUCK GROUND,2021-10-12 0:00,2021-10-18 0:00,39381.6019,3150.5281,4559.4637,47091.5937
F-39598114,Complete,253,Linda Meisner,1508,"Compete Enterprises, Inc",1,XRQ - TRUCK GROUND,2025-08-01 0:00,2025-08-08 0:00,42215.4144,3377.2332,2946.9037,48539.5513
A-98767620,Complete,258,Erin Hagens,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2022-01-31 0:00,2022-02-07 0:00,43631.4616,3490.5169,3657.5471,50779.5256
B-14635787,Complete,254,Fukiko Ogisu,1682,"Premier Sport, Inc.",3,OVERSEAS - DELUXE,2023-09-21 0:00,2023-10-30 0:00,23215.6889,1857.2551,4430.1919,29503.1359
F-45940416,Complete,261,Reinout Hillmann,1576,Superior Bicycles,2,ZY - EXPRESS,2021-08-11 0:00,2021-08-18 0:00,42567.2796,3405.3824,4916.7699,50889.4319
G-16780025,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2024-03-09 0:00,2024-03-13 0:00,20651.0891,1652.0871,1553.3618,23856.538
G-47839134,Complete,258,Erin Hagens,1506,Greenwood Athletic Company,5,CARGO TRANSPORT 5,2020-11-14 0:00,2020-11-17 0:00,43878.45,3510.276,7846.6882,55235.4142
J-36708267,Complete,255,Gordon Hee,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2024-11-15 0:00,2024-11-20 0:00,10555.0656,844.4052,1405.9387,12805.4095
D-71740516,Rejected,258,Erin Hagens,1682,"Premier Sport, Inc.",1,XRQ - TRUCK GROUND,2022-09-30 0:00,2022-10-04 0:00,22649.4525,1811.9562,2330.0917,26791.5004
A-12434701,Complete,251,Mikael Sandberg,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2021-03-30 0:00,2021-04-01 0:00,19176.5892,1534.1271,1679.7484,22390.4647
G-58856022,Complete,256,Frank Pellow,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2024-09-17 0:00,2024-09-23 0:00,20651.0891,1652.0871,1435.291,23738.4672
G-37993762,Complete,251,Mikael Sandberg,1638,Inline Accessories,1,XRQ - TRUCK GROUND,2023-07-18 0:00,2023-07-22 0:00,37308.0411,2984.6433,3965.886,44258.5704
B-10946275,Complete,258,Erin Hagens,1506,Greenwood Athletic Company,4,OVERNIGHT J-FAST,2022-10-31 0:00,2022-11-10 0:00,46099.7965,3687.9837,2104.7579,51892.5381
F-23815548,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2021-08-15 0:00,2021-09-04 0:00,40279.4705,3222.3576,4825.9318,48327.7599
K-34374538,Complete,252,Arvind Rao,1576,Superior Bicycles,2,ZY - EXPRESS,2024-10-31 0:00,2024-11-05 0:00,45840.3044,3667.2244,6063.4255,55570.9543
G-35646779,Complete,261,Reinout Hillmann,1680,Jackson Authority,4,OVERNIGHT J-FAST,2022-05-26 0:00,2022-05-30 0:00,67062.5232,5365.0019,5221.3639,77648.889
J-97958628,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2020-04-29 0:00,2020-05-08 0:00,29734.6758,2378.7741,8280.5776,40394.0275
G-47748971,Complete,252,Arvind Rao,1530,Comfort Road Bicycles,1,XRQ - TRUCK GROUND,2025-11-04 0:00,2025-11-11 0:00,31761.2025,2540.8962,2442.567,36744.6657
G-12398343,Complete,261,Reinout Hillmann,1556,West Junction Cycles,5,CARGO TRANSPORT 5,2020-03-27 0:00,2020-04-06 0:00,25531.275,2042.502,2002.9463,29576.7233
J-70266551,Complete,251,Mikael Sandberg,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2020-10-30 0:00,2020-11-06 0:00,28642.3601,2291.3888,4331.1982,35264.9471
J-85224772,Complete,260,Annette Hill,1560,Capital Road Cycles,1,XRQ - TRUCK GROUND,2022-12-22 0:00,2022-12-28 0:00,14361.4396,1148.9152,956.9288,16467.2836
B-67657609,Complete,259,Ben Miller,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2021-05-30 0:00,2021-06-04 0:00,40279.4705,3222.3576,3524.3834,47026.2115
G-54149822,Complete,261,Reinout Hillmann,1652,Victory Bikes,2,ZY - EXPRESS,2022-03-14 0:00,2022-03-20 0:00,7347.5722,587.8058,639.6254,8575.0034
G-27438265,Rejected,254,Fukiko Ogisu,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-08-15 0:00,2023-08-22 0:00,42318.6187,3385.4895,9315.3044,55019.4126
B-17687994,Rejected,261,Reinout Hillmann,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-10-21 0:00,2025-10-30 0:00,46986.312,3758.905,4976.3148,56835.9624
G-34016341,Complete,256,Frank Pellow,1576,Superior Bicycles,2,ZY - EXPRESS,2025-09-12 0:00,2025-09-19 0:00,46986.312,3758.905,6093.3784,56838.5954
G-49079255,Complete,253,Linda Meisner,1696,Chicago City Saddles,5,CARGO TRANSPORT 5,2020-07-16 0:00,2020-07-26 0:00,34118.7,2729.496,3186.8302,40035.0262
J-69721229,Complete,255,Gordon Hee,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2025-03-27 0:00,2025-04-06 0:00,46986.312,3758.905,4450.7384,54092.0363
B-76058485,Complete,255,Gordon Hee,1562,Norstan Bike Hut,4,OVERNIGHT J-FAST,2021-02-17 0:00,2021-02-21 0:00,373.5664,29.8853,28.461,431.9127
A-75415021,Complete,252,Arvind Rao,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-12-23 0:00,2024-12-30 0:00,45840.3044,3667.2244,2627.2872,51092.1197
D-13480276,Complete,259,Ben Miller,1530,Comfort Road Bicycles,1,XRQ - TRUCK GROUND,2021-12-09 0:00,2021-12-11 0:00,28774.0819,2301.9266,2709.6498,33785.6583
B-67405232,Complete,256,Frank Pellow,1556,West Junction Cycles,5,CARGO TRANSPORT 5,2024-06-27 0:00,2024-07-06 0:00,28181.7505,2254.54,3520.8534,33957.1439
G-19440845,Complete,255,Gordon Hee,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2024-06-30 0:00,2024-07-09 0:00,31615.8064,2529.2645,4456.0776,38601.1485
G-19006670,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2025-03-21 0:00,2025-03-28 0:00,32406.2015,2592.4961,2994.9972,37993.6948
G-79767482,Complete,255,Gordon Hee,1506,Greenwood Athletic Company,3,OVERSEAS - DELUXE,2025-11-28 0:00,2025-12-12 0:00,49644.4387,3971.5551,10433.9678,64049.9616
G-51768868,Rejected,258,Erin Hagens,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2021-10-29 0:00,2021-11-06 0:00,40279.4705,3222.3576,12674.181,56175.9554
B-70068341,Complete,260,Annette Hill,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-12-11 0:00,2024-01-04 0:00,42318.6187,3385.4895,8292.5177,53996.6259
K-36929556,Complete,259,Ben Miller,1696,Chicago City Saddles,1,XRQ - TRUCK GROUND,2024-08-11 0:00,2024-08-19 0:00,43333.9832,3466.7187,5582.3182,52383.0201
G-58108821,Complete,251,Mikael Sandberg,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2020-07-30 0:00,2020-08-07 0:00,41529.0533,3322.3243,6526.0153,50349.845
G-52448283,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2024-02-26 0:00,2024-03-02 0:00,31615.8064,2529.2645,2119.0082,36264.0791
G-40606229,Complete,252,Arvind Rao,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2022-02-07 0:00,2022-02-17 0:00,21630.4533,1730.4363,7195.1899,30556.0795
G-90122016,Complete,261,Reinout Hillmann,1542,Hill's Bicycle Service,3,OVERSEAS - DELUXE,2021-01-30 0:00,2021-03-03 0:00,29052.2925,2324.1834,4694.2429,36070.7188
G-46838586,Rejected,260,Annette Hill,1638,Inline Accessories,5,CARGO TRANSPORT 5,2023-07-07 0:00,2023-07-15 0:00,37308.0411,2984.6433,4571.1307,44863.8151
J-91324830,Complete,253,Linda Meisner,1684,Professional Athletic Consultants,3,OVERSEAS - DELUXE,2022-12-15 0:00,2022-12-28 0:00,19656.0039,1572.4803,5305.9932,26534.4774
G-36533085,Complete,253,Linda Meisner,1586,Mitchell Sports,5,CARGO TRANSPORT 5,2023-09-04 0:00,2023-09-12 0:00,47252.2914,3780.1833,7283.9583,58316.433
G-81007579,Complete,261,Reinout Hillmann,1628,Bicycle Specialists,2,ZY - EXPRESS,2024-01-05 0:00,2024-01-11 0:00,38240.7421,3059.2594,4945.1244,46245.4261
A-59517495,Complete,261,Reinout Hillmann,1508,"Compete Enterprises, Inc",5,CARGO TRANSPORT 5,2023-03-13 0:00,2023-04-01 0:00,2064.7224,165.1778,280.1929,2510.0931
G-31930579,Complete,254,Fukiko Ogisu,1692,Carlson Specialties,1,XRQ - TRUCK GROUND,2025-07-14 0:00,2025-08-01 0:00,18547.4351,1483.7948,1398.6633,21429.8932
F-61463502,Complete,259,Ben Miller,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2021-03-16 0:00,2021-03-21 0:00,42567.2796,3405.3824,3966.1961,49938.8581
A-80403512,Rejected,259,Ben Miller,1672,Expert Bike Co,4,OVERNIGHT J-FAST,2021-11-25 0:00,2021-11-29 0:00,52391.5917,4191.3273,2737.7678,59320.6868
G-92923929,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2022-05-05 0:00,2022-05-09 0:00,30092.3796,2407.3904,5012.1497,37511.9197
G-38300235,Complete,255,Gordon Hee,1696,Chicago City Saddles,1,XRQ - TRUCK GROUND,2024-10-17 0:00,2024-10-22 0:00,37660.6609,3012.8529,2506.6869,43180.2007
A-88166382,Complete,257,Eric Kurjan,1586,Mitchell Sports,4,OVERNIGHT J-FAST,2024-01-31 0:00,2024-02-02 0:00,48433.5987,3874.6879,3810.6766,56118.9632
K-24255127,Complete,253,Linda Meisner,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2021-05-26 0:00,2021-06-05 0:00,42567.2796,3405.3824,11305.3002,58423.5214
J-84034638,Complete,259,Ben Miller,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2024-08-21 0:00,2024-08-25 0:00,45840.3044,3667.2244,3777.7222,53285.251
J-45551780,Complete,257,Eric Kurjan,1588,Signature Cycles,2,ZY - EXPRESS,2024-10-12 0:00,2024-10-16 0:00,44672.6323,3573.8106,5026.484,53272.9269
G-17836502,Complete,251,Mikael Sandberg,1682,"Premier Sport, Inc.",4,OVERNIGHT J-FAST,2024-10-10 0:00,2024-10-14 0:00,23796.0811,1903.6865,2187.6858,28445.2025
J-24715177,Complete,250,Sheela Word,1658,Crowley Sport,4,OVERNIGHT J-FAST,2020-07-27 0:00,2020-07-30 0:00,43878.45,3510.276,4018.5425,51407.2685
G-47136783,Complete,257,Eric Kurjan,1530,Comfort Road Bicycles,2,ZY - EXPRESS,2021-06-09 0:00,2021-06-12 0:00,28774.0819,2301.9266,2759.7461,33835.7546
A-94872033,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-06-24 0:00,2025-06-29 0:00,32406.2015,2592.4961,2776.3375,37775.0351
J-54291910,Complete,250,Sheela Word,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2025-05-22 0:00,2025-05-29 0:00,32406.2015,2592.4961,2806.4251,37805.1227
G-71196210,Complete,258,Erin Hagens,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2021-05-24 0:00,2021-05-30 0:00,19176.5892,1534.1271,3810.8543,24521.5706
G-28797511,Complete,255,Gordon Hee,1576,Superior Bicycles,1,XRQ - TRUCK GROUND,2023-07-12 0:00,2023-07-18 0:00,44722.2482,3577.7799,4452.3669,52752.395
K-75909330,Rejected,260,Annette Hill,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2021-10-02 0:00,2021-10-05 0:00,42567.2796,3405.3824,2940.0271,48912.6891
B-38502300,Complete,260,Annette Hill,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-09-16 0:00,2022-09-19 0:00,43631.4616,3490.5169,6198.211,53320.1895
G-50703664,Complete,260,Annette Hill,1530,Comfort Road Bicycles,1,XRQ - TRUCK GROUND,2020-03-01 0:00,2020-03-05 0:00,28072.275,2245.782,2858.8016,33176.8586
G-96830402,Complete,255,Gordon Hee,1696,Chicago City Saddles,3,OVERSEAS - DELUXE,2021-11-11 0:00,2021-11-24 0:00,52131.9356,4170.5548,16747.0907,73049.5811
G-56264585,Complete,258,Erin Hagens,1680,Jackson Authority,4,OVERNIGHT J-FAST,2021-10-19 0:00,2021-10-21 0:00,20451.4406,1636.1152,1436.9187,23524.4745
F-59627534,Complete,258,Erin Hagens,1694,"Compete, Inc.",4,OVERNIGHT J-FAST,2025-08-11 0:00,2025-08-14 0:00,8624.7248,689.978,567.6526,9882.3554
G-57464238,Rejected,257,Eric Kurjan,1556,West Junction Cycles,1,XRQ - TRUCK GROUND,2023-09-25 0:00,2023-10-04 0:00,27494.3907,2199.5513,2647.828,32341.77
J-47528556,Complete,257,Eric Kurjan,1576,Superior Bicycles,2,ZY - EXPRESS,2021-03-15 0:00,2021-03-20 0:00,42567.2796,3405.3824,4297.6724,50270.3344
J-99317031,Complete,259,Ben Miller,1588,Signature Cycles,5,CARGO TRANSPORT 5,2022-10-10 0:00,2022-11-03 0:00,42520.0545,3401.6044,1478.84,47400.4989
G-17482325,Complete,250,Sheela Word,1530,Comfort Road Bicycles,5,CARGO TRANSPORT 5,2023-02-27 0:00,2023-03-07 0:00,30230.7698,2418.4616,4180.7011,36829.9325
G-79233749,Complete,253,Linda Meisner,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2023-12-27 0:00,2023-12-31 0:00,44722.2482,3577.7799,3515.5651,51815.5932
A-63969119,Complete,260,Annette Hill,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2023-05-31 0:00,2023-06-06 0:00,42318.6187,3385.4895,4208.0387,49912.1469
J-14430121,Complete,256,Frank Pellow,1506,Greenwood Athletic Company,1,XRQ - TRUCK GROUND,2022-09-26 0:00,2022-10-02 0:00,46099.7965,3687.9837,5213.5619,55001.3421
J-94998421,Complete,254,Fukiko Ogisu,1588,Signature Cycles,5,CARGO TRANSPORT 5,2022-01-09 0:00,2022-01-18 0:00,42520.0545,3401.6044,5175.4938,51097.1527
G-94516614,Complete,252,Arvind Rao,1530,Comfort Road Bicycles,5,CARGO TRANSPORT 5,2023-08-30 0:00,2023-09-03 0:00,30230.7698,2418.4616,8946.4335,41595.6649
C-92926586,Complete,256,Frank Pellow,1684,Professional Athletic Consultants,2,ZY - EXPRESS,2025-11-21 0:00,2025-11-26 0:00,10818.9423,865.5154,907.0802,12591.5379
B-74336906,Complete,258,Erin Hagens,1576,Superior Bicycles,2,ZY - EXPRESS,2023-07-15 0:00,2023-07-19 0:00,44722.2482,3577.7799,2727.6314,51027.6595
B-60308112,Complete,251,Mikael Sandberg,1626,Hill Bicycle Center,5,CARGO TRANSPORT 5,2025-06-06 0:00,2025-06-13 0:00,8069.3448,645.5476,921.0271,9635.9195
K-27456861,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2020-02-14 0:00,2020-02-17 0:00,39297.0444,3143.7636,1978.787,44419.595
G-26492564,Complete,253,Linda Meisner,1538,Vista Road Bikes,2,ZY - EXPRESS,2021-05-18 0:00,2021-05-22 0:00,38789.6644,3103.1731,4522.1589,47343.2963
G-96193740,Complete,255,Gordon Hee,1610,Hybrid Bicycle Center,4,OVERNIGHT J-FAST,2025-04-21 0:00,2025-04-24 0:00,25475.6076,2038.0486,2309.263,29822.9192
G-12397977,Complete,254,Fukiko Ogisu,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-08-19 0:00,2023-08-25 0:00,13115.087,1049.207,6474.396,20638.69
G-69635583,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-02-13 0:00,2023-02-22 0:00,30844.6891,2467.5751,11063.2084,44375.4726
J-54023297,Complete,253,Linda Meisner,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2022-06-03 0:00,2022-06-12 0:00,43631.4616,3490.5169,8611.1392,54618.4553
C-11792678,Complete,255,Gordon Hee,1576,Superior Bicycles,2,ZY - EXPRESS,2021-12-08 0:00,2021-12-13 0:00,42567.2796,3405.3824,2789.721,48762.383
B-79400306,Rejected,259,Ben Miller,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2024-04-03 0:00,2024-04-09 0:00,45840.3044,3667.2244,5357.5708,55962.4016
B-39253815,Complete,254,Fukiko Ogisu,1658,Crowley Sport,1,XRQ - TRUCK GROUND,2022-05-27 0:00,2022-06-02 0:00,46099.7965,3687.9837,2967.1304,52754.9106
G-81004428,Complete,253,Linda Meisner,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2022-10-25 0:00,2022-10-30 0:00,43631.4616,3490.5169,2566.0686,49688.0471
G-77315113,Complete,254,Fukiko Ogisu,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2024-10-22 0:00,2024-10-26 0:00,13442.9642,1075.4371,1437.5376,15955.9389
G-45829625,Complete,258,Erin Hagens,1578,"Vision Cycles, Inc.",4,OVERNIGHT J-FAST,2025-09-30 0:00,2025-10-03 0:00,13779.0383,1102.3231,871.4339,15752.7953
C-86731315,Complete,258,Erin Hagens,1682,"Premier Sport, Inc.",5,CARGO TRANSPORT 5,2025-12-21 0:00,2025-12-29 0:00,24390.9831,1951.2786,1798.7948,28141.0565
G-83371647,Complete,260,Annette Hill,1578,"Vision Cycles, Inc.",2,ZY - EXPRESS,2023-02-07 0:00,2023-02-11 0:00,30844.6891,2467.5751,3800.5309,37112.7951
A-55687241,Rejected,259,Ben Miller,1652,Victory Bikes,4,OVERNIGHT J-FAST,2020-12-06 0:00,2020-12-11 0:00,48186.6,3854.928,8221.6984,60263.2264
C-48589316,Rejected,250,Sheela Word,1638,Inline Accessories,5,CARGO TRANSPORT 5,2020-03-12 0:00,2020-03-18 0:00,34644.225,2771.538,3541.6122,40957.3752
F-54190339,Complete,260,Annette Hill,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2023-03-03 0:00,2023-03-10 0:00,22171.2147,1773.6972,1997.1766,25942.0885
G-19370433,Complete,256,Frank Pellow,1506,Greenwood Athletic Company,1,XRQ - TRUCK GROUND,2020-07-22 0:00,2020-07-29 0:00,43878.45,3510.276,4646.2257,52034.9517
B-96493188,Rejected,261,Reinout Hillmann,1576,Superior Bicycles,2,ZY - EXPRESS,2020-10-24 0:00,2020-10-30 0:00,41529.0533,3322.3243,5299.2869,50150.6645
J-58352891,Rejected,254,Fukiko Ogisu,1576,Superior Bicycles,2,ZY - EXPRESS,2021-08-02 0:00,2021-08-08 0:00,42567.2796,3405.3824,3338.704,49311.366
G-60017565,Complete,258,Erin Hagens,1494,Allenson Cycles,4,OVERNIGHT J-FAST,2025-12-18 0:00,2025-12-20 0:00,10009.9079,800.7926,706.2096,11747.2483
G-71248546,Complete,259,Ben Miller,1684,Professional Athletic Consultants,4,OVERNIGHT J-FAST,2021-02-01 0:00,2021-02-06 0:00,40279.4705,3222.3576,2882.0838,46383.9119
A-99346073,Complete,258,Erin Hagens,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2020-10-07 0:00,2020-10-14 0:00,16463.6981,1317.0958,1852.286,19633.0799
J-71583961,Complete,254,Fukiko Ogisu,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2025-08-05 0:00,2025-08-12 0:00,46986.312,3758.905,4414.7236,55159.9406
F-92763062,Complete,260,Annette Hill,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2023-11-29 0:00,2023-12-05 0:00,20147.404,1611.7923,6197.9,27957.0963
H-90404883,Complete,257,Eric Kurjan,1556,West Junction Cycles,5,CARGO TRANSPORT 5,2024-08-12 0:00,2024-08-30 0:00,28181.7505,2254.54,3012.133,33448.4235
B-83371299,Complete,261,Reinout Hillmann,1682,"Premier Sport, Inc.",2,ZY - EXPRESS,2022-05-02 0:00,2022-05-08 0:00,22649.4525,1811.9562,1610.1603,26071.569
E-17325919,Rejected,250,Sheela Word,1652,Victory Bikes,5,CARGO TRANSPORT 5,2025-09-07 0:00,2025-09-24 0:00,7912.5316,633.0025,1222.1404,9767.6745
C-15916453,Complete,259,Ben Miller,1576,Superior Bicycles,4,OVERNIGHT J-FAST,2025-11-22 0:00,2025-11-25 0:00,46986.312,3758.905,5975.7205,56720.9375
G-78380153,Rejected,261,Reinout Hillmann,1664,Anderson's Custom Bikes,1,XRQ - TRUCK GROUND,2023-07-27 0:00,2023-08-03 0:00,15752.8368,1260.2269,1855.357,18868.4207
B-79797552,Complete,254,Fukiko Ogisu,1508,"Compete Enterprises, Inc",4,OVERNIGHT J-FAST,2025-12-10 0:00,2025-12-15 0:00,42215.4144,3377.2332,3027.9452,48620.5928
B-23417268,Complete,260,Annette Hill,1576,Superior Bicycles,5,CARGO TRANSPORT 5,2023-03-30 0:00,2023-04-07 0:00,44722.2482,3577.7799,7706.9337,54886.8226
F-40759281,Complete,260,Annette Hill,1506,Greenwood Athletic Company,2,ZY - EXPRESS,2022-11-03 0:00,2022-11-11 0:00,46099.7965,3687.9837,7869.6096,57657.3898
J-17200897,Complete,256,Frank Pellow,1680,Jackson Authority,4,OVERNIGHT J-FAST,2024-11-07 0:00,2024-11-11 0:00,70457.5634,5636.6051,6219.5922,82313.7607
G-21248256,Complete,255,Gordon Hee,1576,Superior Bicycles,2,ZY - EXPRESS,2024-01-11 0:00,2024-01-16 0:00,45840.3044,3667.2244,5022.9869,54530.5157
J-89739549,Complete,254,Fukiko Ogisu,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2021-05-12 0:00,2021-05-16 0:00,40279.4705,3222.3576,8306.0291,51807.8572
K-20091147,Complete,258,Erin Hagens,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-04-20 0:00,2023-04-28 0:00,30844.6891,2467.5751,3561.7148,36873.979
G-77600714,Complete,259,Ben Miller,1678,"Proseware, Inc.",5,CARGO TRANSPORT 5,2020-02-18 0:00,2020-02-23 0:00,58685.55,4694.844,13890.2558,77270.6498
G-54007389,Complete,257,Eric Kurjan,1560,Capital Road Cycles,2,ZY - EXPRESS,2025-05-14 0:00,2025-05-21 0:00,15465.6997,1237.256,2702.9204,19405.8761
C-90101284,Complete,253,Linda Meisner,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2023-06-22 0:00,2023-07-03 0:00,30844.6891,2467.5751,4205.0271,37517.2913
G-11902253,Complete,257,Eric Kurjan,1684,Professional Athletic Consultants,1,XRQ - TRUCK GROUND,2020-05-07 0:00,2020-05-22 0:00,29734.6758,2378.7741,2731.3212,34845.1961
F-69432597,Complete,260,Annette Hill,1498,"Trikes, Inc.",3,OVERSEAS - DELUXE,2025-09-15 0:00,2025-09-25 0:00,29931.7154,2394.5372,5023.1114,37349.364
J-18032526,Complete,257,Eric Kurjan,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2025-12-31 0:00,2026-01-06 0:00,32406.2015,2592.4961,8776.0709,43774.684
G-11026677,Complete,261,Reinout Hillmann,1578,"Vision Cycles, Inc.",1,XRQ - TRUCK GROUND,2024-08-07 0:00,2024-08-14 0:00,18172.8422,1453.8274,886.5521,20513.2217
A-62065738,Complete,255,Gordon Hee,1576,Superior Bicycles,2,ZY - EXPRESS,2022-10-17 0:00,2022-10-23 0:00,43631.4616,3490.5169,3044.2293,50165.7583
G-58032016,Complete,259,Ben Miller,1508,"Compete Enterprises, Inc",1,XRQ - TRUCK GROUND,2023-10-02 0:00,2023-10-09 0:00,38116.5167,3049.3213,4120.2464,45286.0844
B-71199269,Complete,251,Mikael Sandberg,1508,"Compete Enterprises, Inc",4,OVERNIGHT J-FAST,2020-01-30 0:00,2020-02-03 0:00,35394.975,2831.598,2746.3276,40972.9006
A-41869024,Complete,260,Annette Hill,1632,Sport Fan Co.,5,CARGO TRANSPORT 5,2020-10-04 0:00,2020-10-08 0:00,38421.075,3073.686,4430.3189,45925.0799
G-56662785,Complete,260,Annette Hill,1684,Professional Athletic Consultants,5,CARGO TRANSPORT 5,2022-03-03 0:00,2022-03-10 0:00,10046.4634,803.7171,2424.2112,13274.3917
G-61686073,Complete,255,Gordon Hee,1678,"Proseware, Inc.",5,CARGO TRANSPORT 5,2022-09-06 0:00,2022-09-15 0:00,26617.5056,2129.4004,5601.2502,34348.1562
G-82563660,Complete,258,Erin Hagens,1628,Bicycle Specialists,5,CARGO TRANSPORT 5,2024-09-12 0:00,2024-09-21 0:00,38240.7421,3059.2594,4734.8739,46034.8754
G-53967503,Complete,259,Ben Miller,1506,Greenwood Athletic Company,1,XRQ - TRUCK GROUND,2021-02-24 0:00,2021-02-28 0:00,44975.4112,3598.0329,4201.0085,52774.4526
A-17426480,Complete,258,Erin Hagens,1498,"Trikes, Inc.",5,CARGO TRANSPORT 5,2020-10-21 0:00,2020-11-01 0:00,26455.275,2116.422,2839.9149,31411.6119
A-79199569,Complete,256,Frank Pellow,1578,"Vision Cycles, Inc.",5,CARGO TRANSPORT 5,2024-05-15 0:00,2024-05-24 0:00,31615.8064,2529.2645,10960.2992,45105.3701
