Purchase_Order_ID,Status_Description,Employee_Name,Vendor_Name,Vendor_ID,Shipment_Method,Order_Date,Ship_Date,Subtotal,Tax_Amount,Freight,Total_Due,SKU_Category,SKU
PO10620,Complete,Douglas Garcia,Vendor 42,V042,Ground,2025-06-14,2025-06-13,2975.06,148.75,24.4,3148.21,Electronics,EL046
PO10555,Complete,Brooke Jackson,Vendor 22,V022,Ground,2025-02-19,2025-02-23,2804.4,140.22,6.38,2951.0,Maintenance,MT005
PO10423,Complete,Angie Boyd,Vendor 13,V013,Air,2025-02-20,2025-02-25,3380.07,169.0,15.65,3564.72,Electronics,EL009
PO10760,Complete,Patrick Chaney Jr.,Vendor 8,V008,Ground,2025-01-02,2025-01-05,3972.88,198.64,96.38,4267.9,Miscellaneous,MS019
PO10600,Complete,Erica Nelson,Vendor 9,V009,Ground,2025-10-22,2025-10-23,4739.65,236.98,88.69,5065.32,Maintenance,MT010
PO11010,Complete,Kelly Moore,Vendor 11,V011,Air,2025-01-03,2025-01-07,559.88,27.99,70.48,658.35,Miscellaneous,MS050
PO10234,Complete,Kelly Moore,Vendor 36,V036,Express,2025-04-06,2025-04-13,2689.66,134.48,35.97,2860.11,Miscellaneous,MS039
PO11489,Complete,Dorothy Hines,Vendor 34,V034,Air,2025-03-17,2025-03-24,2383.81,119.19,40.82,2543.82,Miscellaneous,MS014
PO10603,Complete,Douglas Garcia,Vendor 9,V009,Express,2025-07-07,2025-07-08,2465.29,123.26,22.21,2610.76,Furniture,FC046
PO10967,Complete,Robert Brown,Vendor 11,V011,Overnight,2025-07-12,2025-07-17,252.8,12.64,91.89,357.33,Furniture,FC013
PO11176,Complete,Douglas Garcia,Vendor 17,V017,Ground,2025-07-21,2025-07-24,1243.16,62.16,15.53,1320.85,Electronics,EL035
PO10307,Complete,Patrick Chaney Jr.,Vendor 16,V016,Express,2025-12-06,2025-12-10,726.07,36.3,87.25,849.62,Maintenance,MT007
PO10368,Rejected,Douglas Garcia,Vendor 27,V027,Overnight,2025-10-27,2025-10-28,2534.3,126.72,89.45,2750.47,Office Supplies,OS003
PO10758,Complete,Randy Hernandez,Vendor 4,V004,Express,2025-11-27,2025-12-04,1232.77,61.64,69.51,1363.92,Miscellaneous,MS026
PO11984,Complete,Douglas Garcia,Vendor 47,V047,Ground,2025-05-02,2025-05-04,3653.42,182.67,46.49,3882.58,Miscellaneous,MS036
PO11583,Complete,Patrick Chaney Jr.,Vendor 48,V048,Air,2025-01-21,2025-01-25,2688.49,134.42,27.05,2849.96,Maintenance,MT046
PO11074,Complete,Kevin Meyer,Vendor 37,V037,Ground,2025-07-16,2025-07-23,316.25,15.81,37.71,369.77,Maintenance,MT038
PO11745,Complete,Brandi Smith,Vendor 44,V044,Overnight,2025-07-08,2025-07-15,56.89,2.84,96.84,156.57,Furniture,FC036
PO10621,Complete,Patrick Chaney Jr.,Vendor 43,V043,Ground,2025-05-24,2025-05-27,2275.4,113.77,99.04,2488.21,Miscellaneous,MS006
PO10888,Rejected,Brooke Jackson,Vendor 42,V042,Express,2025-08-15,2025-08-19,3667.69,183.38,87.95,3939.02,Miscellaneous,MS044
PO10539,Complete,Robert Brown,Vendor 39,V039,Express,2025-09-22,2025-09-25,1883.87,94.19,37.04,2015.1,Maintenance,MT045
PO10238,Complete,Kevin Meyer,Vendor 5,V005,Express,2025-12-02,2025-12-05,4529.95,226.5,92.09,4848.54,Miscellaneous,MS016
PO11721,Complete,Jacob Patterson,Vendor 37,V037,Ground,2025-12-26,2026-01-02,3094.24,154.71,65.43,3314.38,Electronics,EL008
PO10940,Complete,Kelly Andrews,Vendor 25,V025,Air,2025-09-27,2025-10-04,2058.94,102.95,85.52,2247.41,Electronics,EL003
PO10221,Complete,Brandi Smith,Vendor 21,V021,Ground,2025-10-20,2025-10-26,238.57,11.93,34.5,285.0,Miscellaneous,MS003
PO11266,Complete,Natalie Richardson,Vendor 45,V045,Express,2025-03-30,2025-03-31,1340.82,67.04,6.96,1414.82,Maintenance,MT046
PO11931,Complete,Brandi Smith,Vendor 32,V032,Air,2025-02-25,2025-03-04,3228.03,161.4,99.27,3488.7,Miscellaneous,MS031
PO10695,Complete,Rachel Moore,Vendor 8,V008,Express,2025-12-25,2025-12-30,912.62,45.63,23.68,981.93,Electronics,EL028
PO11106,Complete,Douglas Garcia,Vendor 28,V028,Ground,2025-06-13,2025-06-17,447.66,22.38,35.97,506.01,Furniture,FC002
PO10711,Complete,Michael Brown,Vendor 45,V045,Ground,2025-09-04,2025-09-08,4749.57,237.48,45.23,5032.28,Miscellaneous,MS003
PO10631,Complete,Michael Brown,Vendor 10,V010,Overnight,2025-12-31,2026-01-02,3242.45,162.12,78.23,3482.8,Miscellaneous,MS010
PO10977,Complete,Kevin Meyer,Vendor 31,V031,Overnight,2025-11-22,2025-11-23,4052.46,202.62,86.36,4341.44,Maintenance,MT045
PO11766,Complete,Robert Moss,Vendor 5,V005,Ground,2025-12-13,2025-12-20,2433.65,121.68,12.92,2568.25,Electronics,EL028
PO10998,Rejected,Jacob Patterson,Vendor 21,V021,Air,2025-03-01,2025-03-04,1853.19,92.66,76.4,2022.25,Maintenance,MT019
PO10050,Rejected,Brandi Smith,Vendor 45,V045,Express,2025-02-07,2025-02-10,3419.04,170.95,5.83,3595.82,Furniture,FC014
PO10232,Rejected,Rachel Moore,Vendor 4,V004,Ground,2025-10-05,2025-10-12,3395.67,169.78,48.83,3614.28,Office Supplies,OS048
PO10430,Complete,Douglas Garcia,Vendor 32,V032,Overnight,2025-07-14,2025-07-17,2889.78,144.49,91.75,3126.02,Office Supplies,OS010
PO10276,Complete,Kimberly Richardson,Vendor 38,V038,Express,2025-09-25,2025-10-01,2656.39,132.82,17.7,2806.91,Office Supplies,OS015
PO11608,Complete,Brooke Jackson,Vendor 46,V046,Overnight,2025-01-05,2025-01-10,832.48,41.62,62.61,936.71,Office Supplies,OS030
PO11650,Complete,Laura Morgan,Vendor 3,V003,Overnight,2025-05-14,2025-05-18,2791.87,139.59,88.5,3019.96,Office Supplies,OS045
PO11134,Rejected,Brandi Smith,Vendor 5,V005,Express,2025-04-04,2025-04-07,826.77,41.34,6.87,874.98,Furniture,FC033
PO11685,Rejected,Robert Moss,Vendor 31,V031,Ground,2025-02-02,2025-02-04,4530.49,226.52,43.72,4800.73,Office Supplies,OS028
PO11515,Complete,Robert Brown,Vendor 39,V039,Air,2025-05-09,2025-05-12,3389.69,169.48,77.45,3636.62,Miscellaneous,MS005
PO10174,Complete,Jacob Patterson,Vendor 44,V044,Express,2025-05-04,2025-05-10,4221.88,211.09,71.89,4504.86,Maintenance,MT037
PO11199,Complete,Rachel Moore,Vendor 17,V017,Air,2025-02-02,2025-02-05,3802.53,190.13,52.53,4045.19,Miscellaneous,MS029
PO11190,Complete,Kimberly Richardson,Vendor 37,V037,Air,2025-02-08,2025-02-12,4595.04,229.75,43.11,4867.9,Miscellaneous,MS015
PO11844,Complete,Randy Hernandez,Vendor 19,V019,Overnight,2025-10-01,2025-10-05,2652.05,132.6,50.17,2834.82,Furniture,FC044
PO11687,Complete,Robert Brown,Vendor 45,V045,Air,2025-06-05,2025-06-11,791.15,39.56,47.88,878.59,Maintenance,MT028
PO10866,Complete,Tommy Duarte,Vendor 10,V010,Overnight,2025-09-27,2025-10-04,1759.15,87.96,88.83,1935.94,Electronics,EL020
PO10248,Complete,Michael Brown,Vendor 34,V034,Overnight,2025-06-08,2025-06-09,859.44,42.97,11.96,914.37,Electronics,EL009
PO11508,Complete,Rachel Moore,Vendor 45,V045,Express,2025-07-07,2025-07-14,2236.68,111.83,17.95,2366.46,Electronics,EL010
PO11454,Complete,Douglas Garcia,Vendor 20,V020,Express,2025-07-30,2025-08-05,1504.86,75.24,17.66,1597.76,Maintenance,MT030
PO10024,Rejected,Erica Nelson,Vendor 15,V015,Overnight,2025-08-23,2025-08-28,4631.37,231.57,85.29,4948.23,Miscellaneous,MS015
PO11569,Complete,Dorothy Hines,Vendor 50,V050,Express,2025-08-14,2025-08-17,1414.36,70.72,66.08,1551.16,Electronics,EL048
PO10943,Complete,Randy Hernandez,Vendor 41,V041,Air,2025-07-05,2025-07-07,362.38,18.12,18.01,398.51,Electronics,EL045
PO10064,Complete,Kelly Moore,Vendor 35,V035,Air,2025-03-29,2025-04-05,4985.15,249.26,92.67,5327.08,Maintenance,MT011
PO10306,Complete,Jacob Patterson,Vendor 35,V035,Express,2025-03-25,2025-03-27,2590.35,129.52,44.23,2764.1,Miscellaneous,MS038
PO10189,Rejected,Brandi Smith,Vendor 46,V046,Air,2025-08-02,2025-08-03,3409.01,170.45,14.95,3594.41,Office Supplies,OS028
PO11871,Complete,Angie Boyd,Vendor 28,V028,Overnight,2025-01-29,2025-02-01,372.52,18.63,19.22,410.37,Furniture,FC021
PO11319,Complete,Tommy Duarte,Vendor 37,V037,Air,2025-10-18,2025-10-23,726.07,36.3,29.4,791.77,Furniture,FC038
PO11901,Complete,Rachel Moore,Vendor 27,V027,Express,2025-11-25,2025-11-28,4128.66,206.43,60.06,4395.15,Electronics,EL010
PO10927,Complete,Erica Nelson,Vendor 29,V029,Ground,2025-09-28,2025-10-05,421.87,21.09,76.0,518.96,Electronics,EL032
PO10942,Complete,Randy Hernandez,Vendor 33,V033,Ground,2025-12-16,2025-12-23,2958.41,147.92,32.86,3139.19,Office Supplies,OS014
PO10810,Complete,Tommy Duarte,Vendor 6,V006,Air,2025-03-08,2025-03-12,3137.44,156.87,64.73,3359.04,Furniture,FC027
PO10282,Complete,Dorothy Hines,Vendor 42,V042,Air,2025-09-14,2025-09-16,2093.25,104.66,76.76,2274.67,Electronics,EL005
PO10531,Complete,Dorothy Hines,Vendor 3,V003,Ground,2025-03-23,2025-03-26,4966.59,248.33,46.19,5261.11,Maintenance,MT021
PO10197,Complete,Kelly Moore,Vendor 23,V023,Air,2025-07-03,2025-07-04,4946.41,247.32,25.75,5219.48,Electronics,EL025
PO10652,Complete,Michael Brown,Vendor 21,V021,Air,2025-11-09,2025-11-15,1597.24,79.86,60.32,1737.42,Maintenance,MT016
PO10352,Complete,Robert Moss,Vendor 29,V029,Air,2025-01-20,2025-01-25,2967.2,148.36,7.65,3123.21,Maintenance,MT004
PO11375,Complete,Kimberly Richardson,Vendor 32,V032,Air,2025-11-11,2025-11-18,1454.81,72.74,21.66,1549.21,Miscellaneous,MS049
PO11979,Complete,Laura Morgan,Vendor 35,V035,Express,2025-06-29,2025-07-04,4528.51,226.43,25.03,4779.97,Office Supplies,OS033
PO10908,Complete,Brooke Jackson,Vendor 2,V002,Ground,2025-09-02,2025-09-04,3943.35,197.17,35.6,4176.12,Maintenance,MT011
PO10887,Complete,Rachel Moore,Vendor 10,V010,Express,2025-07-16,2025-07-21,3777.66,188.88,82.94,4049.48,Maintenance,MT034
PO11653,Rejected,Erica Nelson,Vendor 29,V029,Air,2025-06-22,2025-06-25,692.71,34.64,89.05,816.4,Electronics,EL048
PO10773,Complete,Patrick Chaney Jr.,Vendor 48,V048,Ground,2025-07-31,2025-08-06,906.43,45.32,39.11,990.86,Furniture,FC026
PO10950,Complete,Tommy Duarte,Vendor 14,V014,Express,2025-12-06,2025-12-08,3973.51,198.68,84.91,4257.1,Miscellaneous,MS019
PO10818,Complete,Dorothy Hines,Vendor 39,V039,Ground,2025-03-02,2025-03-08,4740.0,237.0,69.15,5046.15,Electronics,EL033
PO10745,Complete,Dorothy Hines,Vendor 31,V031,Ground,2025-02-09,2025-02-10,4218.67,210.93,81.44,4511.04,Furniture,FC050
PO10813,Complete,Jacob Patterson,Vendor 9,V009,Overnight,2025-09-26,2025-09-28,4188.62,209.43,42.14,4440.19,Miscellaneous,MS038
PO11339,Complete,Douglas Garcia,Vendor 29,V029,Overnight,2025-02-02,2025-02-03,1723.41,86.17,89.53,1899.11,Miscellaneous,MS035
PO11852,Complete,Jacob Patterson,Vendor 29,V029,Ground,2025-12-02,2025-12-08,259.06,12.95,8.93,280.94,Office Supplies,OS007
PO10322,Complete,Brandi Smith,Vendor 11,V011,Express,2025-02-15,2025-02-22,871.85,43.59,29.31,944.75,Office Supplies,OS044
PO11830,Complete,Laura Morgan,Vendor 13,V013,Air,2025-10-08,2025-10-13,1495.85,74.79,88.89,1659.53,Maintenance,MT006
PO10651,Complete,Kevin Meyer,Vendor 41,V041,Ground,2025-09-26,2025-10-03,1582.36,79.12,88.8,1750.28,Furniture,FC026
PO11238,Complete,Robert Brown,Vendor 23,V023,Overnight,2025-12-12,2025-12-17,244.6,12.23,37.13,293.96,Office Supplies,OS031
PO10026,Complete,Michael Brown,Vendor 20,V020,Express,2025-01-15,2025-01-22,4222.29,211.11,38.15,4471.55,Maintenance,MT026
PO11434,Complete,Robert Brown,Vendor 27,V027,Express,2025-11-11,2025-11-17,2962.12,148.11,69.69,3179.92,Electronics,EL014
PO10079,Complete,Dorothy Hines,Vendor 46,V046,Ground,2025-12-21,2025-12-25,834.48,41.72,6.1,882.3,Furniture,FC014
PO11711,Complete,Kimberly Richardson,Vendor 38,V038,Express,2025-01-21,2025-01-26,2598.69,129.93,32.94,2761.56,Maintenance,MT011
PO10033,Complete,Kelly Andrews,Vendor 22,V022,Air,2025-12-27,2025-12-31,1682.13,84.11,57.9,1824.14,Electronics,EL039
PO11302,Complete,Brooke Jackson,Vendor 30,V030,Express,2025-08-18,2025-08-25,1676.43,83.82,47.17,1807.42,Office Supplies,OS034
PO10383,Complete,Robert Brown,Vendor 13,V013,Express,2025-09-03,2025-09-06,2033.54,101.68,11.94,2147.16,Electronics,EL025
PO11559,Complete,Rachel Moore,Vendor 5,V005,Air,2025-05-08,2025-05-11,1227.87,61.39,92.86,1382.12,Maintenance,MT015
PO10433,Complete,Kelly Andrews,Vendor 50,V050,Express,2025-10-12,2025-10-17,798.29,39.91,25.4,863.6,Electronics,EL043
PO10164,Complete,Douglas Garcia,Vendor 21,V021,Overnight,2025-11-18,2025-11-23,2490.01,124.5,85.71,2700.22,Office Supplies,OS034
PO10204,Complete,Dorothy Hines,Vendor 1,V001,Air,2025-11-22,2025-11-28,1031.54,51.58,20.78,1103.9,Office Supplies,OS038
PO11008,Complete,Robert Moss,Vendor 50,V050,Air,2025-05-30,2025-06-01,3102.73,155.14,30.38,3288.25,Electronics,EL048
PO11171,Complete,Erica Nelson,Vendor 13,V013,Ground,2025-11-05,2025-11-06,3778.93,188.95,88.52,4056.4,Miscellaneous,MS045
PO10369,Complete,Douglas Garcia,Vendor 25,V025,Air,2025-03-14,2025-03-20,4504.31,225.22,99.65,4829.18,Furniture,FC033
PO10953,Complete,Kelly Andrews,Vendor 47,V047,Overnight,2025-07-29,2025-08-02,3990.48,199.52,47.83,4237.83,Electronics,EL047
PO11445,Rejected,Kimberly Richardson,Vendor 7,V007,Overnight,2025-03-20,2025-03-23,2005.08,100.25,40.71,2146.04,Electronics,EL019
PO11354,Complete,Douglas Garcia,Vendor 14,V014,Air,2025-03-31,2025-04-01,4085.92,204.3,96.64,4386.86,Furniture,FC021
PO11590,Rejected,Kelly Moore,Vendor 36,V036,Air,2025-08-06,2025-08-09,4745.22,237.26,97.38,5079.86,Furniture,FC012
PO11111,Complete,Rachel Moore,Vendor 34,V034,Express,2025-06-15,2025-06-19,4531.18,226.56,98.59,4856.33,Furniture,FC035
PO10317,Complete,Kimberly Richardson,Vendor 13,V013,Overnight,2025-02-22,2025-02-24,3801.67,190.08,7.48,3999.23,Furniture,FC012
PO11281,Complete,Robert Moss,Vendor 4,V004,Overnight,2025-12-31,2026-01-05,1887.16,94.36,12.9,1994.42,Miscellaneous,MS010
PO11809,Rejected,Robert Brown,Vendor 20,V020,Air,2025-02-13,2025-02-15,2632.5,131.62,51.04,2815.0,Maintenance,MT005
PO10219,Complete,Randy Hernandez,Vendor 3,V003,Ground,2025-01-26,2025-01-29,3905.7,195.28,71.09,4172.07,Electronics,EL036
PO11971,Complete,Natalie Richardson,Vendor 11,V011,Ground,2025-11-03,2025-11-08,2788.17,139.41,23.1,2950.68,Office Supplies,OS012
PO11854,Complete,Michael Brown,Vendor 48,V048,Air,2025-05-11,2025-05-14,2838.38,141.92,50.54,3030.84,Furniture,FC025
PO11693,Complete,Patrick Chaney Jr.,Vendor 24,V024,Ground,2025-01-16,2025-01-18,727.85,36.39,8.66,772.9,Office Supplies,OS015
PO10034,Complete,Patrick Chaney Jr.,Vendor 38,V038,Ground,2025-05-10,2025-05-14,1744.84,87.24,38.54,1870.62,Office Supplies,OS040
PO11348,Complete,Kevin Meyer,Vendor 17,V017,Express,2025-09-20,2025-09-22,3936.45,196.82,52.46,4185.73,Miscellaneous,MS042
PO10060,Complete,Douglas Garcia,Vendor 1,V001,Express,2025-05-16,2025-05-17,1623.72,81.19,27.38,1732.29,Electronics,EL018
PO11056,Complete,Dorothy Hines,Vendor 6,V006,Overnight,2025-12-19,2025-12-25,2906.41,145.32,28.53,3080.26,Electronics,EL036
PO10434,Rejected,Patrick Chaney Jr.,Vendor 7,V007,Express,2025-01-05,2025-01-11,1582.69,79.13,98.99,1760.81,Maintenance,MT022
PO10074,Complete,Brandi Smith,Vendor 16,V016,Overnight,2025-01-26,2025-02-02,578.44,28.92,39.92,647.28,Maintenance,MT001
PO10163,Complete,Laura Morgan,Vendor 49,V049,Ground,2025-11-26,2025-11-28,2265.05,113.25,91.6,2469.9,Office Supplies,OS003
PO11320,Rejected,Douglas Garcia,Vendor 40,V040,Express,2025-07-14,2025-07-21,1987.59,99.38,43.46,2130.43,Furniture,FC040
PO11160,Complete,Kimberly Richardson,Vendor 35,V035,Air,2025-11-02,2025-11-05,1875.79,93.79,7.04,1976.62,Office Supplies,OS027
PO11630,Complete,Jacob Patterson,Vendor 4,V004,Ground,2025-09-08,2025-09-12,3321.39,166.07,65.56,3553.02,Electronics,EL027
PO11068,Complete,Kelly Moore,Vendor 19,V019,Express,2025-10-02,2025-10-04,3222.3,161.12,83.78,3467.2,Furniture,FC043
PO11626,Complete,Randy Hernandez,Vendor 34,V034,Express,2025-03-08,2025-03-11,3462.18,173.11,70.0,3705.29,Miscellaneous,MS014
PO11986,Complete,Jacob Patterson,Vendor 10,V010,Ground,2025-03-11,2025-03-16,1851.18,92.56,92.96,2036.7,Maintenance,MT040
PO10046,Complete,Patrick Chaney Jr.,Vendor 28,V028,Ground,2025-09-14,2025-09-21,2692.9,134.65,15.76,2843.31,Electronics,EL017
PO10995,Complete,Robert Brown,Vendor 37,V037,Express,2025-05-19,2025-05-20,221.25,11.06,97.88,330.19,Maintenance,MT030
PO10362,Complete,Michael Brown,Vendor 42,V042,Express,2025-07-15,2025-07-20,816.27,40.81,80.36,937.44,Office Supplies,OS019
PO11303,Complete,Michael Brown,Vendor 41,V041,Air,2025-02-01,2025-02-06,416.52,20.83,27.18,464.53,Miscellaneous,MS041
PO10568,Complete,Laura Morgan,Vendor 40,V040,Ground,2025-07-18,2025-07-19,3244.19,162.21,5.06,3411.46,Office Supplies,OS019
PO10077,Complete,Robert Brown,Vendor 5,V005,Ground,2025-03-03,2025-03-06,1949.25,97.46,86.57,2133.28,Maintenance,MT008
PO11957,Complete,Jacob Patterson,Vendor 13,V013,Air,2025-10-17,2025-10-21,1026.52,51.33,95.29,1173.14,Maintenance,MT025
PO11443,Complete,Randy Hernandez,Vendor 15,V015,Express,2025-03-27,2025-04-01,3593.47,179.67,6.08,3779.22,Electronics,EL023
PO11866,Complete,Kelly Andrews,Vendor 42,V042,Ground,2025-06-27,2025-07-04,3146.27,157.31,61.55,3365.13,Miscellaneous,MS011
PO11343,Complete,Kimberly Richardson,Vendor 18,V018,Express,2025-10-03,2025-10-05,650.61,32.53,73.53,756.67,Furniture,FC029
PO11629,Complete,Dorothy Hines,Vendor 32,V032,Overnight,2025-11-09,2025-11-13,2339.02,116.95,8.82,2464.79,Maintenance,MT030
PO11462,Rejected,Jacob Patterson,Vendor 3,V003,Air,2025-11-28,2025-12-02,2705.21,135.26,85.45,2925.92,Office Supplies,OS009
PO10850,Complete,Erica Nelson,Vendor 1,V001,Ground,2025-11-12,2025-11-17,2639.9,132.0,11.82,2783.72,Maintenance,MT001
PO10031,Complete,Brandi Smith,Vendor 27,V027,Air,2025-02-27,2025-03-06,4694.24,234.71,17.5,4946.45,Office Supplies,OS041
PO11115,Rejected,Kelly Andrews,Vendor 10,V010,Express,2025-11-07,2025-11-09,4078.91,203.95,55.18,4338.04,Electronics,EL044
PO11544,Complete,Brooke Jackson,Vendor 36,V036,Ground,2025-05-01,2025-05-07,1466.37,73.32,15.47,1555.16,Miscellaneous,MS019
PO11661,Complete,Dorothy Hines,Vendor 38,V038,Express,2025-02-25,2025-03-04,1972.82,98.64,56.85,2128.31,Electronics,EL040
PO11311,Complete,Tommy Duarte,Vendor 24,V024,Air,2025-09-05,2025-09-12,4275.68,213.78,83.99,4573.45,Miscellaneous,MS006
PO10833,Complete,Patrick Chaney Jr.,Vendor 6,V006,Overnight,2025-01-19,2025-01-22,609.89,30.49,32.14,672.52,Maintenance,MT016
PO10694,Rejected,Dorothy Hines,Vendor 16,V016,Overnight,2025-01-29,2025-01-31,1913.75,95.69,79.54,2088.98,Furniture,FC039
PO10533,Complete,Randy Hernandez,Vendor 40,V040,Express,2025-03-30,2025-04-02,53.87,2.69,45.15,101.71,Furniture,FC024
PO11582,Complete,Kelly Moore,Vendor 14,V014,Express,2025-11-07,2025-11-11,3251.62,162.58,80.89,3495.09,Electronics,EL029
PO11851,Complete,Erica Nelson,Vendor 38,V038,Express,2025-12-31,2026-01-02,2181.26,109.06,19.43,2309.75,Furniture,FC038
PO10382,Complete,Michael Brown,Vendor 23,V023,Ground,2025-10-04,2025-10-10,1080.81,54.04,12.52,1147.37,Miscellaneous,MS042
PO11605,Complete,Dorothy Hines,Vendor 40,V040,Express,2025-07-15,2025-07-21,3484.65,174.23,9.49,3668.37,Miscellaneous,MS014
PO10045,Complete,Jacob Patterson,Vendor 40,V040,Overnight,2025-07-17,2025-07-22,2818.74,140.94,44.65,3004.33,Furniture,FC011
PO11731,Complete,Angie Boyd,Vendor 18,V018,Ground,2025-01-04,2025-01-07,4689.13,234.46,63.18,4986.77,Maintenance,MT024
PO10169,Complete,Robert Moss,Vendor 39,V039,Express,2025-02-01,2025-02-06,872.72,43.64,24.51,940.87,Electronics,EL012
PO10304,Complete,Michael Brown,Vendor 22,V022,Ground,2025-01-28,2025-02-01,1531.35,76.57,17.81,1625.73,Miscellaneous,MS013
PO10343,Complete,Kelly Moore,Vendor 10,V010,Express,2025-06-26,2025-06-28,1298.85,64.94,64.1,1427.89,Miscellaneous,MS049
PO10439,Complete,Brooke Jackson,Vendor 38,V038,Ground,2025-05-28,2025-05-29,1323.53,66.18,56.84,1446.55,Maintenance,MT049
PO11965,Complete,Brooke Jackson,Vendor 15,V015,Air,2025-05-03,2025-05-06,126.64,6.33,85.61,218.58,Maintenance,MT046
PO10765,Complete,Kimberly Richardson,Vendor 40,V040,Ground,2025-05-08,2025-05-15,132.62,6.63,77.31,216.56,Office Supplies,OS039
PO11678,Complete,Tommy Duarte,Vendor 22,V022,Overnight,2025-04-12,2025-04-14,1109.09,55.45,84.98,1249.52,Maintenance,MT045
PO11179,Complete,Rachel Moore,Vendor 21,V021,Ground,2025-01-19,2025-01-23,2103.6,105.18,46.91,2255.69,Office Supplies,OS012
PO11928,Complete,Robert Moss,Vendor 10,V010,Express,2025-09-02,2025-09-09,3218.37,160.92,81.61,3460.9,Electronics,EL031
PO10421,Complete,Randy Hernandez,Vendor 2,V002,Overnight,2025-04-19,2025-04-26,977.34,48.87,45.11,1071.32,Maintenance,MT020
PO10708,Complete,Dorothy Hines,Vendor 24,V024,Ground,2025-03-24,2025-03-26,1649.49,82.47,46.66,1778.62,Furniture,FC048
PO11346,Complete,Douglas Garcia,Vendor 3,V003,Air,2025-10-18,2025-10-22,1010.13,50.51,81.91,1142.55,Furniture,FC033
PO10789,Complete,Natalie Richardson,Vendor 6,V006,Express,2025-12-01,2025-12-06,3995.61,199.78,77.49,4272.88,Maintenance,MT013
PO10355,Complete,Douglas Garcia,Vendor 15,V015,Overnight,2025-08-12,2025-08-16,4899.18,244.96,81.9,5226.04,Furniture,FC039
PO10354,Complete,Brooke Jackson,Vendor 6,V006,Overnight,2025-11-01,2025-11-03,2819.85,140.99,67.42,3028.26,Electronics,EL047
PO10528,Complete,Kelly Moore,Vendor 33,V033,Air,2025-08-09,2025-08-15,2972.34,148.62,31.44,3152.4,Office Supplies,OS009
PO11342,Complete,Robert Brown,Vendor 38,V038,Ground,2025-11-01,2025-11-02,4473.09,223.65,21.35,4718.09,Furniture,FC041
PO10483,Rejected,Robert Brown,Vendor 26,V026,Ground,2025-11-10,2025-11-12,4671.42,233.57,17.56,4922.55,Office Supplies,OS041
PO10186,Complete,Brooke Jackson,Vendor 37,V037,Ground,2025-02-22,2025-02-28,1679.65,83.98,92.07,1855.7,Office Supplies,OS029
PO11395,Complete,Erica Nelson,Vendor 38,V038,Ground,2025-08-18,2025-08-24,1772.72,88.64,59.47,1920.83,Furniture,FC011
PO11455,Complete,Randy Hernandez,Vendor 19,V019,Ground,2025-12-15,2025-12-18,2465.24,123.26,47.43,2635.93,Furniture,FC026
PO11426,Complete,Tommy Duarte,Vendor 50,V050,Air,2025-11-03,2025-11-04,2417.49,120.87,8.68,2547.04,Maintenance,MT039
PO11229,Complete,Kevin Meyer,Vendor 11,V011,Ground,2025-02-26,2025-02-28,3063.09,153.15,32.04,3248.28,Maintenance,MT017
PO10301,Complete,Kelly Andrews,Vendor 50,V050,Ground,2025-10-27,2025-10-31,1174.15,58.71,40.33,1273.19,Furniture,FC014
PO10454,Complete,Tommy Duarte,Vendor 12,V012,Ground,2025-12-16,2025-12-20,4422.04,221.1,35.29,4678.43,Miscellaneous,MS016
PO10734,Complete,Robert Brown,Vendor 33,V033,Ground,2025-07-23,2025-07-28,2469.05,123.45,76.18,2668.68,Furniture,FC011
PO11782,Complete,Patrick Chaney Jr.,Vendor 40,V040,Overnight,2025-09-25,2025-10-02,3102.4,155.12,76.62,3334.14,Furniture,FC035
PO11789,Rejected,Jacob Patterson,Vendor 39,V039,Air,2025-04-07,2025-04-11,2149.25,107.46,22.23,2278.94,Maintenance,MT002
PO11911,Complete,Erica Nelson,Vendor 25,V025,Air,2025-12-24,2025-12-25,4867.92,243.4,26.67,5137.99,Furniture,FC001
